cod_dane_mpio,nombre_mpio,nombre_dpto,score_prioridad_evidencia,nivel_prioridad,score_brecha_informacion,principales_razones,advertencias_datos,resumen_explicativo,anomaly_score_raw,anomalia_ia_percentil,es_perfil_atipico,explicacion_anomalia
05361,ITUANGO,ANTIOQUIA,64.86,Media,50.0,1.5% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 8 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 72): 1.5% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 8 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4290401436779305,65.51,False,Perfil dentro del rango esperado
19300,GUACHENÉ,CAUCA,64.79,Media,50.0,5.9% del territorio titulado (13 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 72): 5.9% del territorio titulado (13 títulos mineros); sin monitoreo hídrico evaluable.,0.3841228801789799,50.27,False,Perfil dentro del rango esperado
15097,BOAVITA,BOYACÁ,64.71,Media,50.0,25.3% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 72): 25.3% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable.,0.45513672000552546,71.48,False,Perfil dentro del rango esperado
15325,GUAYATÁ,BOYACÁ,64.71,Media,50.0,11.5% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 72): 11.5% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable.,0.3910513113013269,53.43,False,Perfil dentro del rango esperado
15092,BETÉITIVA,BOYACÁ,64.71,Media,50.0,12.1% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 72): 12.1% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable.,0.39258949471197,53.92,False,Perfil dentro del rango esperado
41551,PITALITO,HUILA,64.71,Media,25.0,2.1% del territorio titulado (26 títulos mineros); anomalía hídrica en PH (percentil 69),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 72): 2.1% del territorio titulado (26 títulos mineros); anomalía hídrica en PH (percentil 69).,0.6791699742056094,99.64,True,Perfil atípico por: n_sitios_monitoreo (z=+6.2); score_senal_hidrica (z=-5.7)
15667,SAN LUIS DE GACENO,BOYACÁ,64.66,Media,50.0,0.9% del territorio titulado (9 títulos mineros); sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 72): 0.9% del territorio titulado (9 títulos mineros); sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4211752998727004,61.05,False,Perfil dentro del rango esperado
15621,RONDÓN,BOYACÁ,64.59,Media,50.0,14.2% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 72): 14.2% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable.,0.40444826545087353,57.22,False,Perfil dentro del rango esperado
15224,CUCAITA,BOYACÁ,64.58,Media,50.0,16.3% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 72): 16.3% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable.,0.4120707233270222,58.65,False,Perfil dentro del rango esperado
50370,URIBE,META,64.5,Media,50.0,0.1% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable; 1082 detecciones tempranas DTD en 2 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 71): 0.1% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable; 1082 detecciones tempranas DTD en 2 núcleo(s) (2025-IV).,0.6072118576778239,94.3,True,Perfil atípico por: log1p_n_registros_dtd (z=+5.2); pct_area_unidad_titulada_union (z=-0.5)
15051,ARCABUCO,BOYACÁ,64.48,Media,50.0,5.3% del territorio titulado (11 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 71): 5.3% del territorio titulado (11 títulos mineros); sin monitoreo hídrico evaluable.,0.3843051710532271,50.36,False,Perfil dentro del rango esperado
97001,MITÚ,VAUPÉS,64.45,Media,25.0,0.1% del territorio titulado (1 títulos mineros); anomalía hídrica en PH (percentil 89); 150 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 71): 0.1% del territorio titulado (1 títulos mineros); anomalía hídrica en PH (percentil 89); 150 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.6460731661081246,97.95,True,Perfil atípico por: log1p_n_registros_dtd (z=+3.6); disponible_agua (z=+2.4)
81736,SARAVENA,ARAUCA,64.35,Media,50.0,0.7% del territorio titulado (6 títulos mineros); sin monitoreo hídrico evaluable; 10 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 71): 0.7% del territorio titulado (6 títulos mineros); sin monitoreo hídrico evaluable; 10 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4259466116686248,62.48,False,Perfil dentro del rango esperado
50313,GRANADA,META,64.3,Media,50.0,5.5% del territorio titulado (13 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 71): 5.5% del territorio titulado (13 títulos mineros); sin monitoreo hídrico evaluable.,0.385074532582333,51.07,False,Perfil dentro del rango esperado
05467,MONTEBELLO,ANTIOQUIA,64.28,Media,50.0,44.2% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 71): 44.2% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable.,0.5373008779159687,84.58,False,Perfil dentro del rango esperado
25743,SILVANIA,CUNDINAMARCA,64.25,Media,25.0,1.0% del territorio titulado (4 títulos mineros); anomalía hídrica en MERCURIO TOTAL EN SEDIMENTOS (percentil 90),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 71): 1.0% del territorio titulado (4 títulos mineros); anomalía hídrica en MERCURIO TOTAL EN SEDIMENTOS (percentil 90).,0.49632719153895233,77.63,False,Perfil dentro del rango esperado
25368,JERUSALÉN,CUNDINAMARCA,64.17,Media,50.0,13.6% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 71): 13.6% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable.,0.39857754593947337,56.06,False,Perfil dentro del rango esperado
73055,ARMERO,TOLIMA,64.1,Media,50.0,10.4% del territorio titulado (6 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 71): 10.4% del territorio titulado (6 títulos mineros); sin monitoreo hídrico evaluable.,0.3861993783600729,51.52,False,Perfil dentro del rango esperado
25740,SIBATÉ,CUNDINAMARCA,64.07,Media,50.0,6.9% del territorio titulado (9 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 71): 6.9% del territorio titulado (9 títulos mineros); sin monitoreo hídrico evaluable.,0.381154162285613,48.4,False,Perfil dentro del rango esperado
41298,GARZÓN,HUILA,64.06,Media,25.0,3.3% del territorio titulado (4 títulos mineros); anomalía hídrica en PH (percentil 84),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 71): 3.3% del territorio titulado (4 títulos mineros); anomalía hídrica en PH (percentil 84).,0.5681162003253248,89.84,False,Perfil dentro del rango esperado
76403,LA VICTORIA,VALLE DEL CAUCA,63.92,Media,25.0,0.5% del territorio titulado (3 títulos mineros); anomalía hídrica en COBRE POTENCIALMENTE BIODISPONIBLE (percentil 99),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 70): 0.5% del territorio titulado (3 títulos mineros); anomalía hídrica en COBRE POTENCIALMENTE BIODISPONIBLE (percentil 99).,0.5317936968125803,83.33,False,Perfil dentro del rango esperado
17662,SAMANÁ,CALDAS,63.88,Media,50.0,11.2% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 70): 11.2% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable.,0.3910513113013269,53.43,False,Perfil dentro del rango esperado
25398,LA PEÑA,CUNDINAMARCA,63.86,Media,25.0,4.7% del territorio titulado (1 títulos mineros); anomalía hídrica en SULFATO (percentil 94),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 70): 4.7% del territorio titulado (1 títulos mineros); anomalía hídrica en SULFATO (percentil 94).,0.5399988672690469,85.29,False,Perfil dentro del rango esperado
20175,CHIMICHAGUA,CESAR,63.84,Media,25.0,0.9% del territorio titulado (7 títulos mineros); anomalía hídrica en FOSFORO TOTAL (percentil 87),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 70): 0.9% del territorio titulado (7 títulos mineros); anomalía hídrica en FOSFORO TOTAL (percentil 87).,0.5713912063069433,90.37,True,Perfil atípico por: disponible_agua (z=+2.4); n_sitios_monitoreo (z=+1.3)
08634,SABANAGRANDE,ATLÁNTICO,63.81,Media,50.0,41.7% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 70): 41.7% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable.,0.519387378802481,81.55,False,Perfil dentro del rango esperado
50568,PUERTO GAITÁN,META,63.8,Media,50.0,0.3% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable; 72 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 70): 0.3% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable; 72 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.5161880144182004,81.02,False,Perfil dentro del rango esperado
17541,PENSILVANIA,CALDAS,63.78,Media,50.0,1.0% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 17 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 70): 1.0% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 17 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4483623910575178,70.14,False,Perfil dentro del rango esperado
15600,RÁQUIRA,BOYACÁ,63.74,Media,50.0,6.5% del territorio titulado (9 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 70): 6.5% del territorio titulado (9 títulos mineros); sin monitoreo hídrico evaluable.,0.3813751808031679,48.57,False,Perfil dentro del rango esperado
41801,TERUEL,HUILA,63.67,Media,25.0,0.9% del territorio titulado (6 títulos mineros); anomalía hídrica en PH (percentil 84),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 70): 0.9% del territorio titulado (6 títulos mineros); anomalía hídrica en PH (percentil 84).,0.5621260513774287,89.13,False,Perfil dentro del rango esperado
54174,CHITAGÁ,NORTE DE SANTANDER,63.67,Media,50.0,7.7% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 70): 7.7% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable.,0.38077067654954033,48.13,False,Perfil dentro del rango esperado
13430,MAGANGUÉ,BOLÍVAR,63.62,Media,25.0,0.9% del territorio titulado (3 títulos mineros); anomalía hídrica en HIERRO POTENCIALMENTE BIODISPONIBLE (percentil 98),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 70): 0.9% del territorio titulado (3 títulos mineros); anomalía hídrica en HIERRO POTENCIALMENTE BIODISPONIBLE (percentil 98).,0.5560254792114501,87.79,False,Perfil dentro del rango esperado
50150,CASTILLA LA NUEVA,META,63.59,Media,50.0,3.7% del territorio titulado (17 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 70): 3.7% del territorio titulado (17 títulos mineros); sin monitoreo hídrico evaluable.,0.395378804555165,55.17,False,Perfil dentro del rango esperado
52079,BARBACOAS,NARIÑO,63.58,Media,25.0,0.0% del territorio titulado (1 títulos mineros); anomalía hídrica en ALUMINIO POTENCIALMENTE BIODISPONIBLE (percentil 95); 8 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 69): 0.0% del territorio titulado (1 títulos mineros); anomalía hídrica en ALUMINIO POTENCIALMENTE BIODISPONIBLE (percentil 95); 8 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.5857719259804695,91.62,True,Perfil atípico por: n_parametros_hidricos_evaluables (z=+2.7); disponible_agua (z=+2.4)
52427,MAGÜÍ,NARIÑO,63.54,Media,50.0,1.4% del territorio titulado (3 títulos mineros); sin monitoreo hídrico evaluable; 5 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 69): 1.4% del territorio titulado (3 títulos mineros); sin monitoreo hídrico evaluable; 5 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.42511789323370436,62.12,False,Perfil dentro del rango esperado
73148,CARMEN DE APICALÁ,TOLIMA,63.54,Media,50.0,4.4% del territorio titulado (12 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 69): 4.4% del territorio titulado (12 títulos mineros); sin monitoreo hídrico evaluable.,0.3844913344907015,50.53,False,Perfil dentro del rango esperado
41016,AIPE,HUILA,63.49,Media,50.0,6.0% del territorio titulado (12 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 69): 6.0% del territorio titulado (12 títulos mineros); sin monitoreo hídrico evaluable.,0.38399142559809807,50.09,False,Perfil dentro del rango esperado
86571,PUERTO GUZMÁN,PUTUMAYO,63.47,Media,50.0,0.0% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 1372 detecciones tempranas DTD en 3 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 69): 0.0% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 1372 detecciones tempranas DTD en 3 núcleo(s) (2025-IV).,0.611075521028168,95.01,True,Perfil atípico por: log1p_n_registros_dtd (z=+5.4); pct_area_unidad_titulada_union (z=-0.5)
05001,MEDELLÍN,ANTIOQUIA,63.44,Media,50.0,1.8% del territorio titulado (29 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 69): 1.8% del territorio titulado (29 títulos mineros); sin monitoreo hídrico evaluable.,0.4281429768138258,63.81,False,Perfil dentro del rango esperado
20710,SAN ALBERTO,CESAR,63.41,Media,25.0,0.8% del territorio titulado (8 títulos mineros); anomalía hídrica en FOSFORO REACTIVO DISUELTO (percentil 84),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 69): 0.8% del territorio titulado (8 títulos mineros); anomalía hídrica en FOSFORO REACTIVO DISUELTO (percentil 84).,0.5340482144395906,83.96,False,Perfil dentro del rango esperado
50318,GUAMAL,META,63.41,Media,50.0,4.2% del territorio titulado (14 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 69): 4.2% del territorio titulado (14 títulos mineros); sin monitoreo hídrico evaluable.,0.38820455754904226,52.41,False,Perfil dentro del rango esperado
05652,SAN FRANCISCO,ANTIOQUIA,63.4,Media,50.0,0.7% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 11 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 69): 0.7% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 11 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.42969363056641413,65.78,False,Perfil dentro del rango esperado
73671,SALDAÑA,TOLIMA,63.33,Media,50.0,5.7% del territorio titulado (9 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 69): 5.7% del territorio titulado (9 títulos mineros); sin monitoreo hídrico evaluable.,0.38117579073507496,48.48,False,Perfil dentro del rango esperado
15114,BUSBANZÁ,BOYACÁ,63.31,Media,50.0,15.8% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 69): 15.8% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable.,0.41681178072133035,59.8,False,Perfil dentro del rango esperado
05647,SAN ANDRÉS DE CUERQUÍA,ANTIOQUIA,63.28,Media,50.0,15.7% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 68): 15.7% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable.,0.41708262927090944,59.98,False,Perfil dentro del rango esperado
81001,ARAUCA,ARAUCA,63.15,Media,50.0,0.4% del territorio titulado (6 títulos mineros); sin monitoreo hídrico evaluable; 9 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 68): 0.4% del territorio titulado (6 títulos mineros); sin monitoreo hídrico evaluable; 9 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4245676015950635,61.85,False,Perfil dentro del rango esperado
63130,CALARCÁ,QUINDÍO,63.12,Media,50.0,4.6% del territorio titulado (12 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 68): 4.6% del territorio titulado (12 títulos mineros); sin monitoreo hídrico evaluable.,0.3847840573148453,50.98,False,Perfil dentro del rango esperado
15693,SANTA ROSA DE VITERBO,BOYACÁ,63.06,Media,50.0,7.7% del territorio titulado (8 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 68): 7.7% del territorio titulado (8 títulos mineros); sin monitoreo hídrico evaluable.,0.3837801387895853,49.73,False,Perfil dentro del rango esperado
05390,LA PINTADA,ANTIOQUIA,62.99,Media,25.0,0.3% del territorio titulado (4 títulos mineros); anomalía hídrica en PLOMO POTENCIALMENTE BIODISPONIBLE (percentil 97),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 68): 0.3% del territorio titulado (4 títulos mineros); anomalía hídrica en PLOMO POTENCIALMENTE BIODISPONIBLE (percentil 97).,0.5565627347317365,87.88,False,Perfil dentro del rango esperado
73408,LÉRIDA,TOLIMA,62.98,Media,25.0,1.4% del territorio titulado (5 títulos mineros); anomalía hídrica en SULFATO (percentil 81),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 68): 1.4% del territorio titulado (5 títulos mineros); anomalía hídrica en SULFATO (percentil 81).,0.5333945057289532,83.69,False,Perfil dentro del rango esperado
73861,VENADILLO,TOLIMA,62.98,Media,25.0,3.2% del territorio titulado (5 títulos mineros); anomalía hídrica en OXIGENO DISUELTO OD (percentil 75),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 68): 3.2% del territorio titulado (5 títulos mineros); anomalía hídrica en OXIGENO DISUELTO OD (percentil 75).,0.5673482495321115,89.66,False,Perfil dentro del rango esperado
85125,HATO COROZAL,CASANARE,62.96,Media,50.0,0.2% del territorio titulado (9 títulos mineros); sin monitoreo hídrico evaluable; 15 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 68): 0.2% del territorio titulado (9 títulos mineros); sin monitoreo hídrico evaluable; 15 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.45501239230813534,71.3,False,Perfil dentro del rango esperado
05819,TOLEDO,ANTIOQUIA,62.96,Media,50.0,17.8% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 68): 17.8% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable.,0.4266485460319583,62.75,False,Perfil dentro del rango esperado
44090,DIBULLA,LA GUAJIRA,62.93,Media,50.0,1.0% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 68): 1.0% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.417378272480695,60.07,False,Perfil dentro del rango esperado
15476,MOTAVITA,BOYACÁ,62.92,Media,50.0,4.8% del territorio titulado (10 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 68): 4.8% del territorio titulado (10 títulos mineros); sin monitoreo hídrico evaluable.,0.3846997689839887,50.89,False,Perfil dentro del rango esperado
76001,SANTIAGO DE CALI,VALLE DEL CAUCA,62.9,Media,50.0,1.8% del territorio titulado (25 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 67): 1.8% del territorio titulado (25 títulos mineros); sin monitoreo hídrico evaluable.,0.4193090614885195,60.52,False,Perfil dentro del rango esperado
05856,VALPARAÍSO,ANTIOQUIA,62.87,Media,50.0,9.6% del territorio titulado (6 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 67): 9.6% del territorio titulado (6 títulos mineros); sin monitoreo hídrico evaluable.,0.3878999241004645,52.23,False,Perfil dentro del rango esperado
44098,DISTRACCIÓN,LA GUAJIRA,62.72,Media,50.0,11.4% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 67): 11.4% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable.,0.38464051679011235,50.71,False,Perfil dentro del rango esperado
86569,PUERTO CAICEDO,PUTUMAYO,62.71,Media,50.0,0.4% del territorio titulado (2 títulos mineros); sin monitoreo hídrico evaluable; 131 detecciones tempranas DTD en 1 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 67): 0.4% del territorio titulado (2 títulos mineros); sin monitoreo hídrico evaluable; 131 detecciones tempranas DTD en 1 núcleo(s) (2025-IV).,0.5394031725721912,85.12,False,Perfil dentro del rango esperado
